Emergency Services,Meets criteria for meaningful use of EHRs,Hospital overall rating,Mortality national comparison,Safety of care national comparison,Readmission national comparison,Patient experience national comparison,Effectiveness of care national comparison,Timeliness of care national comparison,Efficient use of medical imaging national comparison,latitude,longitude,new_color_1,new_color_2,density
1,1.0,4,2,2,3,2,2,3,3,40.5563574,-74.35017766,1,0,1595.7
1,1.0,3,2,2,2,2,1,2,2,30.6592804,-86.11726465,9,0,558.9
1,1.0,3,2,1,3,3,2,3,2,26.2770491,-80.1215297,9,0,609.4
1,1.0,2,2,0,2,2,2,3,1,27.3186485,-82.53178473,1,0,284.8
1,1.0,4,2,3,3,3,3,3,2,30.31593775,-81.66325826,9,0,640.0
1,1.0,3,2,0,2,2,2,2,2,29.8626603,-81.31941621,2,0,263.6
1,1.0,2,2,0,2,0,1,3,2,30.4296463,-87.23192566,1,0,277.7
1,1.0,0,0,0,0,0,2,3,2,27.8956996,-81.5653979,1,0,490.2
1,1.0,4,2,0,2,0,2,3,0,30.19319315,-82.63245322,1,0,368.0
1,1.0,2,3,3,2,1,2,2,1,41.66283445,-86.21449125,5,0,485.4
1,1.0,4,2,0,3,3,2,3,2,26.6156136,-81.65951889,1,0,478.7
1,1.0,5,2,3,3,3,2,2,1,27.3200682,-81.36966638,9,0,462.8
1,1.0,5,1,3,3,2,2,2,1,29.64042595,-82.34347126,9,0,1384.0
1,1.0,3,1,3,1,1,2,2,2,30.27359165,-81.39908939,5,0,748.4
1,1.0,3,0,0,2,0,1,2,0,29.4799625,-81.18909786,9,0,610.7
1,1.0,3,1,2,1,2,2,2,2,27.9188438,-81.84424911,5,0,567.5
1,1.0,2,2,2,1,1,3,1,2,30.73566695,-86.56295081,5,0,1384.0
1,1.0,4,2,3,3,3,2,2,2,30.633606,-87.06701502,9,0,1903.7
1,1.0,3,2,0,2,0,2,3,0,25.48213495,-80.48056565,1,0,415.2
1,1.0,3,2,3,2,1,2,1,2,27.752369,-82.740089,5,0,922.7
1,1.0,3,2,2,3,1,2,1,2,27.952054,-82.80158397,5,0,1384.0
1,1.0,3,2,2,3,3,2,2,2,27.9375006,-82.45890026,5,0,1478.7
1,1.0,3,3,2,3,2,2,3,1,26.7243273,-80.67120015,5,0,1534.7
1,1.0,2,3,2,2,1,2,2,2,25.96999245,-80.14504062,5,0,529.7
1,1.0,3,2,0,1,0,2,2,0,28.0159622,-82.13898479,1,0,518.9
1,1.0,3,2,2,2,2,2,3,2,30.2857586,-82.1188859,8,0,449.6
1,1.0,3,2,0,2,0,2,3,0,30.45757135,-84.26103821,9,0,202.8
1,1.0,4,2,3,3,1,2,2,2,28.18122955,-81.64206971,5,0,1384.0
1,1.0,3,2,2,2,1,2,2,0,30.65230925,-81.44914242,5,0,850.4
1,1.0,3,1,3,1,1,2,2,1,28.4691487,77.0286816,5,0,548.4
1,1.0,2,2,1,3,1,2,2,2,24.5809017,-81.7429599,5,0,1011.4
1,1.0,3,2,2,2,2,2,3,0,44.88308565,-91.90142199,9,0,1187.4
1,1.0,3,1,1,3,1,2,2,2,25.70192465,-80.29449645,5,0,374.5
1,1.0,3,2,2,3,2,2,2,2,-0.0768085,34.78487,5,0,1021.2
1,1.0,3,0,2,0,1,2,3,0,28.06020895,-81.95527548,5,0,1384.0
1,1.0,4,2,2,3,2,1,2,2,27.30172495,-82.45364543,7,0,668.0
1,1.0,3,2,2,2,1,2,1,2,26.1267125,-80.20522174,5,0,1478.7
1,1.0,4,1,3,2,2,2,1,2,26.3587364,-80.10189891,1,0,645.2
1,1.0,3,3,3,2,2,2,2,1,27.9375006,-82.45890026,1,0,722.2
1,1.0,2,2,3,2,1,2,2,0,27.22683505,-81.8502539,5,0,1175.4
1,1.0,4,2,2,3,3,2,2,2,26.82911515,-80.08611698,3,0,711.1
1,1.0,3,2,0,2,0,2,2,0,28.3596351,-80.62315469,9,0,512.6
1,1.0,2,2,2,2,1,2,1,0,30.2881412,-81.60113024,5,0,1118.8
1,1.0,4,1,3,2,2,2,2,1,25.7057985,-80.29311096,5,0,568.3
1,1.0,3,2,2,2,2,2,1,0,25.7432838,-80.25479117,9,0,1657.6
1,1.0,4,1,1,2,1,2,3,2,25.88689645,-80.32607944,5,0,884.4
1,1.0,4,2,3,1,3,2,3,3,26.26305035,-80.20286464,5,0,1154.1
1,1.0,2,2,2,1,1,2,2,2,30.14527665,-96.3997407,5,0,1384.0
1,1.0,4,2,3,2,2,2,2,2,26.2073384,-80.11047244,8,0,1231.6
1,1.0,3,2,1,3,1,2,1,2,29.6597666,-82.4119111,9,0,1478.7
1,1.0,2,3,3,1,1,2,2,2,25.73100385,-80.38624331,5,0,1178.0
1,1.0,3,2,0,2,0,2,2,0,27.84317075,-80.48984452,9,0,253.9
1,1.0,3,2,0,2,3,2,2,0,30.4554947,-86.6335434,9,0,476.9
0,1.0,4,0,3,0,2,2,0,2,26.2120614,-80.25446566,3,0,1478.7
1,1.0,4,2,2,3,3,2,2,2,30.16595815,-81.73737693,9,0,1534.7
1,1.0,0,0,0,0,3,2,0,0,26.12485595,-80.25956941,4,0,1384.0
1,1.0,5,2,3,3,3,2,2,2,30.51475165,-87.21905496,9,0,1021.2
1,1.0,0,0,0,0,3,2,0,0,29.6427373,-81.692478,5,0,1118.8
1,1.0,4,2,3,3,2,2,2,2,26.98878335,-82.09866797,5,0,756.1
0,1.0,0,0,0,0,0,2,0,0,33.9102901,-84.35450682,5,0,1384.0
1,1.0,3,1,1,2,3,2,1,1,25.7909915,-80.21087844,7,0,444.7
1,1.0,5,0,3,0,3,2,0,0,27.934071,-82.286533,8,0,1384.0
1,1.0,0,0,0,0,3,2,0,0,26.63949695,-81.94327389,4,0,1154.1
1,1.0,4,2,3,2,3,3,2,3,27.43223985,-80.34552439,5,0,1154.1
1,1.0,4,2,2,2,2,2,3,0,28.95181445,-82.62475246,5,0,1469.7
1,1.0,0,0,0,0,2,2,0,0,27.25982875,-80.82853356,5,0,871.6
1,1.0,4,0,3,2,3,2,3,2,26.9226726,-80.09656726,5,0,547.5
1,1.0,3,2,2,2,2,2,1,0,30.47617245,-84.23138685,9,0,576.8
1,1.0,0,0,0,0,0,2,0,0,28.07149065,-82.42189718,5,0,1331.1
1,1.0,3,2,2,3,2,2,2,0,28.36244025,-82.68802144,5,0,245.5
1,1.0,3,2,2,2,2,2,2,0,33.85319755,-118.3788114,0,0,1542.1
1,1.0,4,1,3,2,3,2,1,2,27.28880545,-80.29420309,9,0,1384.0
1,1.0,4,2,3,2,3,2,2,1,28.0414957,-82.70560018,9,0,605.9
1,1.0,4,2,2,3,2,2,2,2,30.36035855,-87.15688736,9,0,1050.2
1,1.0,4,2,0,3,3,0,0,0,26.9500736,-82.32661361,5,0,1478.7
1,1.0,4,0,2,0,3,2,2,2,26.3563097,-80.20061685,5,0,1137.6
1,1.0,4,1,3,3,2,2,1,2,26.68363945,-80.25256604,5,0,688.2
1,1.0,0,0,0,0,3,2,0,0,26.26906575,-80.25570278,5,0,1050.2
1,1.0,2,2,1,1,1,2,1,2,25.8237323,-80.19296,9,0,1056.4
1,1.0,5,0,3,0,3,2,2,2,26.01266705,-80.31001449,4,0,711.1
0,1.0,0,0,0,0,2,2,2,0,25.74730525,-80.31770024,9,0,1154.1
1,1.0,4,2,3,2,2,2,2,0,25.9900404,-80.37196827,9,0,1154.1
1,1.0,3,1,2,3,1,2,1,1,26.2138341,-81.73244073,4,0,871.6
1,1.0,0,0,0,0,2,2,0,0,42.09805395,-71.06095872,4,0,1154.1
1,1.0,0,0,0,0,3,2,2,0,26.08183545,-80.36525557,5,0,1469.7
1,1.0,3,0,2,0,2,2,2,1,30.37840505,-86.30691321,5,0,1011.4
1,1.0,0,0,0,0,3,2,0,0,29.85171395,-95.38548573,9,0,1021.2
1,1.0,2,2,1,2,1,2,2,2,27.3909048,-82.43551338,8,0,1137.6
1,1.0,0,0,0,0,3,2,0,0,28.24368745,-81.30333255,3,0,544.3
1,1.0,0,0,0,0,3,2,0,0,30.2542194,-81.58169747,5,0,1478.7
1,1.0,4,2,2,3,3,2,3,2,29.77828835,-85.28745736,8,0,1534.7
1,1.0,0,0,0,0,3,2,0,1,25.67876375,-80.45574742,5,0,1534.7
1,1.0,0,0,0,0,3,2,3,0,28.22765725,-80.72904837,4,0,567.5
1,1.0,0,0,0,0,2,2,2,0,27.9999337,-80.61138312,5,0,1478.7
1,1.0,0,0,0,0,0,0,2,0,28.22323245,-82.35651455,9,2,1137.5
1,1.0,0,0,0,0,0,0,0,0,28.1444232,-81.47641072,1,2,481.3
1,1.0,0,0,0,2,0,0,0,0,30.10970575,-81.83242746,1,2,325.5
1,1.0,0,0,0,0,0,0,0,0,29.38366485,-82.45507673,5,2,536.7
0,1.0,0,0,0,0,0,0,0,0,26.2701075,-81.78858239,7,2,393.2
1,1.0,0,0,0,0,0,0,0,0,27.5355367,-81.81691305,1,2,992.2
1,1.0,0,2,0,2,0,0,0,0,30.29135975,-83.00252155,2,2,673.8
1,1.0,0,0,0,0,0,0,0,0,30.9640437,-85.50689987,1,2,322.2
1,1.0,0,0,0,2,0,0,0,0,30.023068,-82.32693197,1,2,395.8
1,1.0,0,0,0,0,0,0,0,0,34.13143795,-117.3203731,5,2,453.5
1,1.0,0,0,0,0,0,0,0,0,38.288078,-122.4653625,1,2,242.4
1,1.0,0,0,0,0,0,0,0,0,33.98971405,-118.2238792,2,2,918.2
1,1.0,0,0,0,0,0,0,0,0,36.8351216,-119.7655151,1,2,390.8
1,1.0,0,0,0,0,0,0,0,0,34.1018422,-117.6375667,1,2,669.5
1,1.0,0,0,0,0,0,0,0,0,32.79969815,-117.1543535,1,2,198.7
1,1.0,0,2,0,2,0,0,0,0,38.13114005,-122.2384011,9,2,376.7
1,1.0,0,0,0,2,0,0,0,0,34.0496824,-118.2170183,9,2,368.4
1,1.0,4,2,0,2,0,2,3,2,33.92988945,-118.2033722,7,2,385.4
1,1.0,0,0,0,0,0,0,0,0,34.9520001,-120.4136199,1,2,494.6
1,1.0,0,0,0,0,0,0,0,0,38.5715245,-121.4687327,1,2,295.7
1,1.0,0,0,0,0,0,0,0,0,34.64120565,-120.4395818,1,2,221.3
0,1.0,0,0,0,0,0,0,0,0,14.68543545,121.1156016,1,2,391.1
1,1.0,0,0,0,2,0,0,0,0,34.219986,-118.5338785,1,2,647.0
1,1.0,0,0,0,0,0,0,0,0,37.80105325,-121.1974711,9,2,312.1
1,1.0,0,0,0,0,0,0,0,0,45.5126692,-122.5590694,1,2,518.7
1,1.0,0,0,0,0,0,0,0,0,37.9615451,-121.3017329,1,2,366.8
1,1.0,0,0,0,0,0,0,0,0,34.20450775,-118.2162059,1,2,195.5
1,1.0,0,2,0,2,0,0,0,0,37.3631501,-121.848285,1,2,428.9
0,1.0,0,0,0,0,0,0,2,0,34.194862,-118.463492,5,2,282.3
1,1.0,0,0,0,0,0,0,0,0,38.66399175,-121.7947055,8,2,125.4
1,1.0,0,0,0,0,0,0,0,0,33.18567765,-117.2907985,1,2,377.3
1,1.0,0,0,0,0,0,0,0,0,34.1346949,-117.2763932,1,2,317.2
1,1.0,3,2,0,2,0,0,3,0,38.0987739,-122.5603892,1,2,286.2
1,1.0,3,0,0,2,0,2,2,0,34.1009794,-118.1058802,1,2,268.1
1,1.0,4,2,0,2,3,0,0,0,38.25457225,-122.6318711,9,2,492.4
1,1.0,0,0,0,0,0,0,0,0,34.0668973,-118.2434019,9,2,221.4
1,1.0,0,0,0,0,0,0,0,0,36.57924305,-121.913203,1,2,395.5
1,1.0,0,0,0,0,0,0,0,0,34.03796115,-118.2658017,1,2,224.6
1,1.0,0,0,0,0,0,2,2,0,39.2277142,-121.0476477,1,2,1265.6
1,1.0,0,0,0,2,0,0,2,0,37.78964365,-122.4165414,1,2,575.5
1,1.0,0,0,0,0,0,0,3,0,37.32823155,-121.9384812,5,2,616.1
1,1.0,4,2,0,2,3,2,2,0,34.15736795,-118.4868709,2,2,439.1
1,1.0,0,0,0,2,0,0,0,0,34.2792597,-119.2535637,5,2,488.7
1,1.0,0,0,0,0,0,0,0,0,37.886327,-121.2829755,1,2,652.5
1,1.0,0,0,0,0,0,0,0,0,33.89466005,-117.9270646,1,2,697.3
1,1.0,0,0,0,0,0,0,0,0,33.9692202,-118.0488621,9,2,151.0
1,1.0,0,0,0,2,0,0,0,0,38.44380015,-122.7008839,5,2,218.8
1,1.0,0,0,0,2,0,0,0,0,37.51171915,-120.8380773,2,2,235.6
1,1.0,3,0,0,2,0,2,3,0,36.20634935,-121.1328127,1,2,303.3
1,1.0,3,2,0,2,2,2,3,2,-37.7033651,145.103825,9,2,240.7
1,1.0,4,2,0,2,3,0,0,0,36.92628155,-121.7930847,8,2,469.8
1,1.0,3,2,0,2,2,0,0,0,37.55717905,-121.9792784,5,2,537.4
1,1.0,0,2,0,2,0,0,0,0,37.4795113,-122.255023,1,2,411.7
1,1.0,3,2,0,2,0,2,3,0,34.5831938,-118.1446251,0,2,382.2
1,1.0,0,0,0,2,0,0,0,0,34.12770345,-117.8652663,5,2,620.6
1,1.0,0,2,0,2,0,0,0,0,37.7627337,-122.2539117,2,2,101.4
1,1.0,0,2,0,2,0,0,0,0,32.6188528,-117.0230189,9,2,309.1
1,1.0,0,0,0,0,0,0,2,0,33.62344445,-117.9296041,5,2,72.4
1,1.0,0,2,0,2,0,0,0,0,39.75743255,-121.570477,1,2,385.3
1,1.0,3,2,0,2,3,2,2,0,37.75681035,-122.4052532,5,2,480.9
1,1.0,0,0,0,0,3,2,2,2,33.77511005,-117.9128742,1,2,582.4
1,1.0,3,2,0,2,3,2,2,2,34.07721975,-117.7505896,9,2,460.8
1,1.0,0,0,0,0,0,0,0,0,-15.1097724,-148.2487301,9,2,354.0
1,1.0,0,0,0,0,0,0,0,0,34.1562348,-118.3285236,1,2,491.7
1,1.0,0,0,0,0,0,0,0,0,34.13412015,-118.0419613,1,2,1006.5
1,1.0,0,0,0,0,0,0,0,0,34.15114345,-118.2303868,1,2,772.9
1,1.0,0,0,0,0,0,0,0,0,6.7572094,125.3522622,9,1,1021.2
1,1.0,0,0,0,0,0,0,0,0,33.839248,-116.5424408,9,1,756.1
1,1.0,0,0,0,0,0,0,0,0,34.0737033,-117.3506708,9,1,1478.7
1,1.0,0,0,0,0,0,0,0,0,36.6974341,-121.6341101,9,1,1384.0
1,1.0,0,0,0,0,0,0,0,0,35.46473205,-86.78547874,9,1,722.2
0,1.0,0,0,0,0,0,0,0,0,39.1387945,-84.52285673,7,1,1542.1
0,1.0,0,0,0,0,0,0,0,0,36.0686042,-119.0259776,5,1,1384.0
0,1.0,0,0,0,0,0,0,0,0,34.03754215,-117.2065051,9,1,501.2
0,1.0,0,0,0,0,0,0,0,0,38.0066652,-122.1325072,8,1,1384.0
1,1.0,0,0,0,0,0,0,0,0,34.28080275,-118.4588829,9,1,1011.4
1,1.0,0,0,0,0,0,0,0,0,40.57175025,-122.3958827,9,1,1118.8
1,1.0,3,3,1,3,3,2,2,2,37.6784211,-121.780781,9,0,1059.2
1,1.0,3,2,1,3,1,2,2,2,37.6796222,-122.4742928,5,0,700.8
1,1.0,3,2,1,3,3,2,2,3,34.03059945,-118.4794585,9,0,1215.9
1,1.0,3,2,3,2,1,2,3,2,38.494594,-122.7519024,5,0,1215.9
1,1.0,4,2,2,3,3,2,2,2,33.9119259,-117.1963788,9,0,700.8
1,1.0,4,2,2,2,3,2,3,2,25.7411276,-80.21427818,9,0,383.1
1,1.0,4,2,3,3,3,2,1,3,36.8343282,-121.3863268,3,0,700.8
1,1.0,3,2,1,3,3,2,2,3,34.8939811,-117.0186375,9,0,1571.3
1,1.0,4,2,0,3,2,2,3,2,-37.7033651,145.103825,5,0,627.0
1,1.0,3,2,2,2,2,2,3,2,39.15262525,-123.2028135,5,0,634.2
1,1.0,4,2,2,3,3,2,2,2,37.36885985,-122.0798629,9,0,1142.4
1,1.0,3,0,0,2,2,2,3,1,38.76621635,-121.2493273,5,0,307.9
1,1.0,3,2,2,2,1,1,3,0,37.7442285,-121.4340357,8,0,393.1
1,1.0,4,0,1,3,3,2,3,2,37.79822455,-122.2314388,9,0,1156.1
1,1.0,4,0,0,2,2,2,3,2,32.88436395,-117.2249398,9,0,528.0
1,1.0,3,2,2,2,2,2,3,0,34.04911185,-117.2634355,5,0,847.0
1,1.0,0,0,0,0,0,2,3,0,33.8733927,-117.569247,2,0,204.2
1,1.0,0,0,0,0,0,2,2,0,36.65909675,-121.6463353,9,0,488.6
1,1.0,2,2,1,3,1,2,3,2,37.97664835,-120.3710189,5,0,1400.5
1,1.0,4,2,3,3,3,2,3,2,38.121319,-121.2869666,5,0,1327.0
1,1.0,3,2,2,2,1,2,3,2,42.56415055,-70.87513577,8,0,700.8
1,1.0,3,2,2,3,1,1,3,2,38.9117729,-119.9966486,8,0,1390.4
1,1.0,4,2,2,2,3,2,3,0,33.83880825,-118.357185,5,0,2013.8
1,1.0,0,0,0,0,3,2,2,0,34.4337134,-119.8095743,5,0,595.6
1,1.0,4,0,2,2,2,2,2,2,37.9470222,-122.5373426,9,0,1374.3
1,1.0,3,0,0,2,3,2,3,2,38.26213175,-122.0477768,5,0,652.4
1,1.0,3,0,0,2,0,2,2,0,34.2403331,-118.3964761,9,2,428.5
1,1.0,0,0,0,0,3,2,2,0,39.1387945,-84.52285673,9,2,485.1
0,1.0,0,0,0,0,0,0,0,0,33.75056925,-116.9600936,1,2,322.2
1,1.0,0,0,0,2,3,0,0,0,33.93521625,-118.1305933,8,2,283.4
1,1.0,0,0,0,2,0,0,0,0,34.4302707,-119.722808,2,2,275.7
1,1.0,0,0,0,0,0,0,0,0,36.1526469,-120.341178,2,2,126.2
1,1.0,0,0,0,0,0,0,0,0,37.7954948,-122.4089059,9,2,98.0
1,1.0,0,0,0,0,0,0,0,0,38.6701231,-121.1465686,9,1,700.8
0,1.0,0,0,0,0,0,0,0,0,41.773635,-124.1941729,9,1,700.8
1,1.0,4,2,3,3,2,2,1,2,33.61276125,-114.5948357,9,0,821.9
1,1.0,3,3,2,3,3,2,1,3,32.89631765,-117.242639,8,0,1673.1
1,1.0,0,0,0,0,0,0,0,0,39.2932695,-76.61280494,9,2,71.4
1,1.0,3,2,0,2,3,0,0,0,37.6655628,-120.997371,9,2,292.1
1,1.0,3,2,0,1,3,0,0,0,33.89312165,-118.2950501,9,2,508.6
1,1.0,4,2,2,2,2,2,2,2,33.8070755,-118.185442,8,0,189.4
1,1.0,3,2,0,1,2,2,3,2,37.69808445,-122.0892714,9,0,251.7
1,1.0,3,1,2,1,2,2,2,2,36.8412855,-119.66061,9,0,1153.3
1,1.0,3,2,1,3,3,2,1,2,38.94503815,-121.1009312,8,0,1717.4
1,1.0,2,3,3,1,2,2,1,3,34.06406005,-118.2733442,3,0,1744.5
1,1.0,3,2,2,2,1,2,1,2,33.03785755,-117.2844984,9,0,1717.4
1,1.0,3,3,2,2,2,2,2,2,35.29240445,-120.6659071,9,0,234.8
1,1.0,3,2,2,3,1,2,1,2,37.63035655,-122.0950964,9,0,1129.1
1,1.0,2,3,2,1,1,2,3,1,38.66952005,-121.3131765,5,0,859.4
1,1.0,4,1,3,3,3,2,1,3,34.52805125,-117.293548,9,0,624.1
1,1.0,2,1,1,1,1,2,1,3,37.98274085,-121.8030375,9,0,1044.0
1,1.0,2,2,1,1,2,2,2,2,33.70383355,-117.9873679,9,0,891.3
1,1.0,2,2,1,3,1,2,1,3,37.064121,-120.859158,9,0,900.9
1,1.0,3,2,2,3,2,2,1,3,33.7061251,-116.2361276,1,0,1463.7
1,1.0,3,2,2,2,2,2,2,2,38.56261945,-121.7712099,8,0,566.1
1,1.0,3,2,2,2,2,2,3,2,33.6521001,-117.9119556,9,0,460.8
1,1.0,3,1,2,1,1,2,2,2,36.03926805,-118.9843804,9,0,4074.1
1,1.0,3,2,1,2,2,2,2,2,38.3481522,-122.5173855,9,0,1035.9
1,1.0,4,2,2,3,3,2,1,2,33.6622708,-117.9248885,9,0,606.0
1,1.0,3,2,2,2,2,2,2,3,34.20779005,-118.8831466,9,0,1486.9
1,1.0,4,2,3,3,3,2,1,3,33.80426225,-118.0670446,8,0,91.8
1,1.0,2,3,3,2,1,2,2,2,34.1579783,-118.6366359,9,0,1671.8
1,1.0,4,2,3,3,3,2,1,2,37.66857995,-120.9733792,8,0,1717.4
1,1.0,3,2,3,1,1,2,3,2,34.0668973,-118.2434019,8,0,674.9
1,1.0,4,2,3,3,3,3,1,2,26.19590675,-98.3148692,9,0,3502.7
1,1.0,3,2,3,2,2,2,2,3,36.94433135,-120.0446402,9,0,1035.9
1,1.0,3,2,3,1,1,2,2,3,33.7148847,-117.9348512,9,0,400.6
1,1.0,3,2,2,1,3,2,1,2,33.76336495,-116.4061714,8,0,722.4
1,1.0,4,1,2,2,2,2,3,1,33.84711755,-118.0388367,5,0,359.9
1,1.0,3,2,2,1,2,2,2,3,33.8597039,-118.14841,9,0,2750.1
1,1.0,4,2,3,3,3,2,1,2,34.0257034,-117.6850142,9,0,668.9
1,1.0,2,2,2,1,1,2,2,1,34.09712715,-117.8343882,5,0,565.2
1,1.0,4,2,3,3,2,2,1,2,33.88655895,-117.8432499,7,0,522.3
1,1.0,1,3,1,1,1,2,1,2,38.4630213,-121.4163489,5,0,383.5
1,1.0,3,2,1,3,3,2,1,3,34.132921,-117.8714668,9,0,1744.5
1,1.0,2,2,3,2,1,2,3,2,38.5526924,-121.45179,5,0,477.2
1,1.0,4,2,2,2,3,2,2,2,33.6085233,-117.7092831,9,0,277.6
1,1.0,3,2,0,2,2,2,2,2,37.2398065,-121.8002692,9,0,295.5
1,1.0,3,2,0,3,2,2,2,2,35.76202,-119.2393129,9,0,278.0
1,1.0,3,2,2,2,1,2,3,2,34.24352825,-119.0198741,5,0,382.2
1,1.0,3,3,3,1,3,2,1,2,34.39823345,-118.5530872,9,0,1029.5
1,1.0,3,0,0,2,2,2,2,0,34.0751604,-118.3810936,9,0,1463.7
1,1.0,2,2,0,1,1,2,3,2,35.5551414,-120.7200585,5,0,317.7
1,1.0,3,2,3,1,1,3,2,1,32.9968699,-117.05802,9,0,183.8
1,1.0,4,2,3,1,3,2,3,2,34.02316025,-118.1843731,8,0,1499.8
1,1.0,2,2,3,1,1,2,3,2,37.7494814,-122.4572747,9,0,1568.8
1,1.0,2,3,3,1,1,2,2,2,33.70010835,-117.9556825,5,0,1463.7
1,1.0,2,2,2,1,1,2,3,2,37.0365649,-121.5717815,9,0,313.5
1,1.0,3,2,2,1,1,2,3,0,37.7764311,-121.9587823,5,0,429.8
1,1.0,4,2,3,2,3,3,3,2,34.0627257,-118.2018882,8,0,1463.7
1,1.0,4,1,2,3,3,2,1,2,40.58587755,-122.4167848,8,0,722.4
1,1.0,3,2,3,1,2,2,2,2,34.22036305,-118.456474,9,0,4074.1
1,1.0,3,2,2,2,2,2,3,2,36.8249141,-119.7821616,9,0,133.0
1,1.0,3,2,2,2,3,2,3,2,34.47175035,-117.297825,9,0,60.2
1,1.0,3,2,3,2,1,2,3,2,35.3849601,-119.0399058,5,0,1044.0
1,1.0,4,2,2,2,3,2,3,2,37.6644732,-120.9583951,9,0,668.9
1,1.0,0,0,0,1,0,0,0,0,34.04980485,-118.1380853,9,2,31.5
1,1.0,4,2,0,2,3,2,2,2,34.068338,-118.123734,9,2,347.8
1,1.0,0,0,0,0,0,2,3,2,34.04792215,-118.0434298,9,2,256.4
1,1.0,3,2,0,2,2,2,0,2,33.95046115,-118.3483066,9,2,1134.9
1,1.0,4,2,0,2,2,2,2,2,33.9821785,-118.4394152,9,2,587.2
1,1.0,0,0,0,2,0,0,2,0,34.05725195,-118.3602916,5,2,194.8
1,1.0,4,2,0,2,2,2,2,2,33.8205041,-117.9096302,9,2,385.2
1,1.0,0,0,0,0,0,0,0,0,33.78868755,-117.8267607,9,2,145.5
1,1.0,0,0,0,0,0,0,0,0,33.7111287,-117.884372,9,1,1717.4
1,1.0,3,2,2,3,3,2,2,2,37.4615473,-122.1590573,9,0,931.5
1,1.0,3,2,2,3,1,3,2,2,34.1602086,-118.4494335,1,0,1102.6
1,1.0,4,2,2,3,3,2,2,2,34.07903925,-117.6957995,1,0,583.2
1,1.0,3,2,2,3,1,2,2,2,34.17054745,-118.5327788,9,0,1980.9
1,1.0,2,2,2,2,1,2,1,2,34.0694226,-118.2636071,5,0,1343.7
1,1.0,3,3,1,3,2,2,1,3,40.58518165,-122.3876282,7,0,1273.7
1,1.0,4,3,3,3,3,2,3,2,39.1320368,-121.613306,9,0,1286.0
1,1.0,3,3,2,3,2,2,1,2,33.61476705,-117.1685801,9,0,1168.7
1,1.0,3,2,1,2,2,2,3,2,33.91230675,-118.0984748,7,0,3376.6
1,1.0,3,2,1,3,2,2,3,2,37.7133406,-122.1425658,9,0,3376.6
1,1.0,4,3,3,3,2,2,2,3,33.4810738,-117.1061698,8,0,1250.8
1,1.0,2,3,1,2,1,2,2,2,33.80711185,-118.1930708,9,0,602.6
1,1.0,2,3,1,3,1,2,3,3,34.0491211,-117.263821,9,0,1343.7
1,1.0,2,3,1,3,1,2,2,2,33.7302231,-117.8282553,9,0,597.3
1,1.0,3,2,2,3,1,1,2,2,38.3972568,-122.8193167,7,0,984.2
1,1.0,2,2,1,2,1,2,1,2,34.0976081,-117.7469735,9,0,1279.8
1,1.0,3,2,3,3,2,3,2,2,36.6091128,-118.0580246,8,0,1737.5
1,1.0,0,0,0,0,0,0,0,0,37.64327655,-118.9627222,8,0,3376.6
1,1.0,3,2,3,1,1,2,3,3,37.50042955,-119.9776785,1,0,1138.5
1,1.0,3,3,2,3,1,2,2,3,41.0233342,-121.4241159,7,0,1279.8
1,1.0,3,3,3,1,2,3,1,3,39.52141095,-122.2081363,9,0,596.8
1,1.0,3,2,1,2,2,2,2,2,33.3391574,-118.3307676,1,0,797.2
1,1.0,2,3,1,3,2,2,3,2,40.101622,-123.792503,2,0,721.2
1,1.0,3,2,1,3,2,2,1,3,39.4004353,-123.3510613,7,0,1279.8
1,1.0,3,1,1,3,1,2,1,3,51.46576425,0.221284161,9,0,1145.4
1,1.0,3,2,0,2,2,1,2,0,34.2656968,-117.1681026,1,0,1243.2
1,1.0,3,3,1,3,2,2,1,2,33.4663468,-82.01761138,7,0,1702.7
1,1.0,3,2,1,3,2,2,2,2,41.71955,-122.6458641,5,0,1279.8
1,1.0,5,1,3,3,2,2,2,3,38.93527535,-122.6199501,1,0,1995.2
1,1.0,2,2,1,3,1,3,1,3,40.58164295,-124.1363125,9,0,1702.7
1,1.0,3,2,1,2,3,2,2,0,41.31835945,-122.3207064,9,0,1168.7
1,1.0,3,2,2,3,1,2,1,2,40.43740595,-120.6281488,7,0,1722.5
1,1.0,4,2,3,3,3,2,2,2,34.83282965,-114.6174519,9,0,1510.4
1,1.0,3,2,2,3,2,2,1,2,37.362048,-118.4055188,7,0,779.5
1,1.0,3,2,3,2,3,2,3,2,39.4317908,-123.800497,9,0,1254.2
1,1.0,0,0,0,0,0,0,0,0,39.9398008,-120.9615329,1,2,303.6
1,1.0,0,0,0,2,0,0,0,0,39.32498075,-120.2013632,1,2,437.3
1,1.0,4,0,0,2,3,0,0,2,41.4801377,-120.5453854,1,2,428.5
1,1.0,0,0,0,2,0,0,0,0,38.1902534,-120.6696492,1,2,317.8
1,1.0,0,0,0,2,0,0,3,0,35.64129245,-117.6711497,7,2,327.9
1,1.0,0,0,0,2,0,0,0,0,34.4432566,-119.2643844,1,2,558.9
1,1.0,0,0,0,0,0,0,2,0,34.24649945,-116.8886396,1,2,303.8
1,1.0,3,2,0,2,2,0,0,0,36.8841045,-119.8015132,1,2,499.2
1,1.0,0,0,0,0,0,0,2,0,37.83679355,-122.2670842,1,2,695.8
